"Timestamp","Selecciona tu sexo 👤","¿Cuántos años tienes? 🎂","¿Cuál es tu situación sentimental? ❤️","¿Trabajas? 💼","¿Tienes hijos? 🍼","¿Cuál es tu código postal?","¿A qué carrera ingresaste?","¿En qué grupo estás?","¿Qué tanto evitaste que tu carrera tuviera matemáticas?","Esta carrera ¿Fue tu primera opción?","¿La FES Acatlán fue tu primera opción para cursar esta carrera?","¿De qué bachillerato provienes?","¿Qué promedio obtuviste en el bachillerato?","Si tuvieras que volver a clases presenciales ¿Cuánto tiempo tardarías en minutos en llegar a la FES Acatlán? ⏱","¿Cuánto gastarías de pasaje / gasolina a la semana?","¿A cuánto asciende el ingreso mensual neto de todas las personas que trabajan y viven contigo?","¿En dónde tomas tus clases en línea?","¿Cuántas personas viven contigo?","De las personas que viven contigo ¿Cuántas toman clases en línea?","De las personas que viven contigo ¿Cuántas trabajan en línea?","¿Cuántas computadoras hay en tu casa?","¿Cómo funciona tu internet para las clases en línea?","Hazle un test a tu Internet (ingresando a speedtest.net) y compártenos su velocidad","¿Qué sistema operativo tiene la computadora que utilizas para estudiar en línea?","¿Con cuántas personas compartes habitación mientras tomas clases en línea?","Aproximadamente ¿Cuánto has gastado para adaptarte a las clases en línea?","Del 1 al 5 ¿Qué tan bien estaban preparados tus profesores para dar clases en línea?","¿Cuánto tiempo en minutos dedicas a estudiar fuera de las clases en línea?","Aproximadamente ¿Cuántas veces revisas tu celular mientras estás en una clase en línea?","Del 1 al 5 ¿Cuánto extrañas las clases presenciales? 📖","Del 1 al 5 ¿Cuánto extrañas convivir con tus compañeros o amigos de la escuela? 👩🏻‍🤝‍🧑🏼","Del 1 al 5 ¿Cuánto extrañas las actividades extras que ofrecía tu escuela? ⚽🎹🎬","Del 1 al 5 ¿Cuánto te agrada poner la cámara en las clases en línea?","Del 1 al 5 ¿Qué tan buen estudiante en línea consideras que eres?","¿Te gustaría volver a clases presenciales?"
"2021/09/10 6:30:58 PM CDT","Hombre","18 ","Soltero","No","No","53689","Diseño Gráfico","1153","4","Si","Sí","CCH","9.10","50","250","4250","Casa de un familiar o amigo","3","2","0","0","3","20.10","Windows","1","4000","4","420","3","5","4","4","3","5","Si"
"2021/09/10 6:31:59 PM CDT","Mujer","18","Soltero","No","No","02940","Diseño Gráfico","1153","4","Si","Sí","CCH","9.2","60 ","90","3000","Mi casa","3","2","0","2","3","23.69","Windows","1","12000","4","500","1","4","4","3","3","3","Si"
"2021/09/10 6:40:09 PM CDT","Mujer","19","Soltero","No","No","03230","Diseño Gráfico","1153","2","Si","Sí","Otro","8.0","90","1500","40000","Mi casa","2","2","1","2","4","48.07","MAC OS X","1","20000","3","240","2","5","5","5","3","3","Si"
"2021/09/10 6:42:25 PM CDT","Mujer","26","Soltero","No","No","54434","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1103","2","Si","Sí","Prepa UNAM","9.3","80","400","7000","Mi casa","4","0","0","2","3","30.99","Windows","0","0","4","80","2","3","2","4","4","2","Si"
"2021/09/10 7:09:41 PM CDT","Mujer","21","Soltero","No","No","91070","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1102","3","Si","Sí","Otro","8.9","0","0","7000","Casa de un familiar o amigo","4","1","4","3","3","80.40","Windows","1","11200","3","4","6","4","5","4","3","3","Si"
"2021/09/11 2:23:20 AM CDT","Mujer","30","Tengo pareja","Si","Si","72760","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1101","4","Si","Sí","Otro","8.7","120","40000","15000","Mi casa","3","1","1","4","4","32.27","Windows","1","600","5","180","6","1","1","4","4","5","No"
"2021/09/12 11:27:43 AM CDT","Mujer","22","Tengo pareja","Si","No","08760","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1103","5","Si","Sí","Otro","7.2","120","80","16000","Mi casa","5","3","0","4","4","50","Windows","0","2500","5","900","5","5","5","5","4","4","Si"
"2021/09/12 1:56:53 PM CDT","Hombre","30","Tengo pareja","Si","Si","43764","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1103","1","Si","Sí","Otro","8.7","240","1000","10000","Mi casa","4","3","1","3","5","30.07","Windows","0","12000","5","600","0","3","3","3","5","5","No"
"2021/09/12 7:02:32 PM CDT","Mujer","30","Soltero","No","No","11860","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1101","5","Si","Sí","Prepa UNAM","8.48","90","300","10000","Mi casa","2","1","0","2","3","9.41","MAC OS X","0","0","4","60","2","4","4","1","1","3","No"
"2021/09/12 8:40:16 PM CDT","Mujer","17 ","Tengo pareja","No","No","06760 ","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1103","5","Si","Sí","Otro","7.9","70 ","50 ","6000","Mi casa","4","1","0","1","4","17.88","Windows","1","15000","5","120","5","4","3","2","1","1","Si"
"2021/09/13 9:43:47 AM CDT","Mujer","25","Soltero","Si","No","42020","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1103","5","Si","Sí","Otro","8.3","180","2000","22000","Mi casa","5","2","0","4","5","3.19","Windows","2","0","5","400","2","4","5","5","5","5","No"
"2021/09/13 10:26:20 AM CDT","Mujer","30","Soltero","Si","No","01780","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1101","1","Si","Sí","CCH","9.6","120","480","15000","Mi casa","3","1","1","1","4","40.69","MAC OS X","2","11000","4","18","2","3","3","5","4","4","No"
"2021/09/13 12:40:30 PM CDT","Mujer","30","Tengo pareja","Si","No","02020","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1103","2","Si","Sí","Otro","8","45","150","40000","Mi casa","1","1","1","2","4","159.77","Windows","1","6000","5","240","1","2","2","2","2","4","No"
"2021/09/14 10:15:10 PM CDT","Mujer","30","Soltero","Si","Si","09640","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1101","4","Si","Sí","Otro","8.9","120","30","6000","Mi casa","1","1","1","1","4","98","Windows","0","2000","5","120","1","4","4","4","4","4","Si"
"2021/09/16 6:45:40 PM CDT","Mujer","27","Tengo pareja","No","No","07820","Enseñanza de (Alemán, Español, Francés, Inglés, Italiano) como Lengua Extranjera (LICEL)","1102","1","Si","Sí","Prepa UNAM","8.1","90 ","200","15000","Mi casa","3","2","1","2","3","2.56","Windows","0","0","4","180","2","1","1","5","3","4","No"
"2021/10/13 6:17:04 PM CDT","Hombre","19","Soltero","No","No","55400","Derecho Escolarizado","1152","5","Si","Sí","CCH","7.4","100","500","6000","Mi casa","5","2","0","3","3","10.0","Windows","0","1000","5","180","5","5","5","5","2","3","Si"
"2021/10/13 6:17:05 PM CDT","Mujer","18","Tengo pareja","Si","No","04300","Derecho Escolarizado","1152","3","Si","No","CCH","8.7","60","500","30000","Casa de un familiar o amigo","5","3","0","2","4","72","MAC OS X","0","25000","3","120","10","4","4","3","3","1","Si"
"2021/10/13 6:17:06 PM CDT","Mujer","18","Soltero","Si","No","04369","Derecho Escolarizado","1152","4","Si","No","Prepa UNAM","7.6","120","200","4000","Mi casa","4","1","0","1","3","12.48","Windows","4","10000","3","20","7","4","4","4","3","4","No"
"2021/10/13 6:17:24 PM CDT","Hombre","18 ","Soltero","No","No","54763","Derecho Escolarizado","1152","1","Si","Sí","CCH","7.9","30 ","300","45000","Mi casa","5","3","0","5","4","130.87","Windows","0","5000","3","60","6","5","4","5","2","3","Si"
"2021/10/13 6:17:28 PM CDT","Hombre","19","Tengo pareja","No","No","54050","Derecho Escolarizado","1152","2","Si","Sí","CCH","8","15","100","15000","Mi casa","2","2","1","3","5"," 21.39","Windows","0","0","4","60","10","5","5","2","2","3","Si"
"2021/10/13 6:17:31 PM CDT","Hombre","18","Tengo pareja","No","No","54480","Derecho Escolarizado","1152","1","Si","Sí","CCH","8.9","120","370","6300","Mi casa","4","2","0","2","2","6","Windows","0","6000","4","120","8","5","5","3","1","3","Si"
"2021/10/13 6:17:34 PM CDT","Mujer","21","Tengo pareja","Si","No","11260","Derecho Escolarizado","1152","5","Si","Sí","Prepa UNAM","8.0","27","200 ","15000","Mi casa","5","1","0","1","5","18.26","Windows","0","7000","3","120","4","5","3","3","1","5","Si"
"2021/10/13 6:17:50 PM CDT","Mujer","19","Soltero","Si","No","53490","Derecho Escolarizado","1152","5","Si","Sí","CCH","8.8","15","250","5500","Mi casa","2","1","1","2","2","4.70","Windows","0","10000","2","120","50","5","5","5","1","1","Si"
"2021/10/13 6:17:54 PM CDT","Mujer","17","Soltero","No","No","54720","Derecho Escolarizado","1152","1","Si","Sí","CCH","9.5","90","350","15000","Mi casa","3","1","0","2","3","8.53","Windows","0","10000","4","180","10","5","5","4","3","4","Si"
"2021/10/13 6:17:57 PM CDT","Hombre","23","Tengo pareja","Si","No","02129","Derecho Escolarizado","1152","1","Si","Sí","CCH","7.9","30 ","700","3000","Mi casa","4","2","1","1","3","17.13","Windows","1","2500","3","120","5","5","2","5","3","1","Si"
"2021/10/13 6:18:16 PM CDT","Hombre","19","Tengo pareja","No","No","04700","Derecho Escolarizado","1152","5","Si","No","CCH","8.2","30 ","700","80000","Mi casa","4","2","0","2","4","20","MAC OS X","0","20.000","5","60","5","4","4","3","1","5","Si"
"2021/10/13 6:18:41 PM CDT","Hombre","20","Soltero","No","No","62753","Derecho Escolarizado","1152","1","No","Sí","Otro","8.4","10 ","80","50000","Mi casa","2","1","0","2","4","40.3","Windows","0","2000","4","60","3","5","5","5","3","5","Si"
"2021/10/13 6:18:50 PM CDT","Mujer","18","Tengo pareja","No","No","54943","Derecho Escolarizado","1152","3","Si","Sí","CCH","8.8","60 ","100","10500","Mi casa","3","1","1","2","4","18.88","Windows","1","0","2","180","4","4","3","2","3","4","Si"
"2021/10/13 6:18:53 PM CDT","Mujer","19","Soltero","No","No","54900","Derecho Escolarizado","1152","3","Si","Sí","Otro","9.0","60","50","4500","Mi casa","3","1","1","1","4","9.59","Windows","0","1000","4","60","6","4","4","4","1","3","Si"
"2021/10/13 6:18:59 PM CDT","Mujer","18","Tengo pareja","No","No","52928","Derecho Escolarizado","1152","3","Si","Sí","CCH","8.7","90 ","40","10000","Mi casa","8","4","1","1","3","43.77","Windows","0","0","2","90","20","3","5","3","1","3","No"
"2021/10/13 6:19:18 PM CDT","Hombre","18","Tengo pareja","Si","No","52764","Derecho Escolarizado","1152","2","Si","Sí","Prepa UNAM","7.5","60 ","75","15000","Mi casa","2","0","0","0","3","9.12","Windows","3","2000","5","60","3","4","4","3","1","3","No"
"2021/10/13 6:19:19 PM CDT","Hombre","20","Soltero","No","No","54407","Derecho Escolarizado","1152","3","Si","Sí","CCH","7.8","90","50","15000","Mi casa","2","0","0","1","5","83","Windows","0","15000","4","120","3","3","4","3","2","3","No"
"2021/10/13 6:19:35 PM CDT","Hombre","18","Soltero","No","No","11430","Derecho Escolarizado","1152","3","Si","Sí","Prepa UNAM","9.1","60","100","6000","Mi casa","10","2","0","2","2","33","Windows","1","500","3","30","3","5","5","5","1","3","Si"
"2021/10/13 6:20:01 PM CDT","Hombre","18","Soltero","Si","No","01270","Derecho Escolarizado","1152","4","Si","No","CCH","7.45","120","150","8500","Mi casa","6","1","0","1","4","12.05","Windows","0","5000","3","20","10","3","4","3","1","3","No"
"2021/10/13 6:20:17 PM CDT","Hombre","18","Soltero","Si","No","55400","Derecho Escolarizado","1152","3","Si","Sí","CCH","8.5","150 ","500","15000","Mi casa","4","2","0","2","2","20.43","MAC OS X","0","7500","5","3000","8","1","3","3","5","5","No"
"2021/10/13 6:20:40 PM CDT","Mujer","18","Soltero","Si","No","54720","Derecho Escolarizado","1152","2","Si","Sí","CCH","7.8","50","250","5000","Mi casa","6","3","2","3","3","17.67","Windows","0","6000","3","120","10","5","5","4","2","2","Si"
"2021/10/13 6:20:42 PM CDT","Mujer","19","Tengo pareja","No","No","01400","Derecho Escolarizado","1152","3","Si","No","Prepa UNAM","7.9","80","120","0","Mi casa","6","2","0","1","2","45.11","Windows","1","0","3","65","3","1","2","2","3","4","No"
"2021/10/13 6:21:05 PM CDT","Mujer","19","Soltero","No","No","55764","Derecho Escolarizado","1152","3","Si","Sí","CCH","7.5","120","1000","3000","Mi casa","3","2","1","2","2","4.93","Windows","1","2000","3","240","5","2","1","3","1","4","No"
"2021/10/13 6:21:28 PM CDT","Hombre","18","Tengo pareja","No","No","07270","Derecho Escolarizado","1152","5","Si","Sí","CCH","8.5","2","200","00000","Mi casa","3","1","1","2","4","28.32","Windows","0","2000","3","120","2","3","5","3","2","3","No"
"2021/10/13 6:21:29 PM CDT","Mujer","18","Soltero","Si","No","54110","Derecho Escolarizado","1152","3","Si","Sí","CCH","8.5","90 ","500","4000","Mi casa","3","1","0","2","2","4.21","Windows","1","30000","3","0","7","5","5","1","1","3","Si"
"2021/10/13 6:22:00 PM CDT","Hombre","19","Tengo pareja","No","No","54694","Derecho Escolarizado","1152","3","Si","Sí","CCH","8.3","120 ","500","16000","Mi casa","2","1","0","1","3","0.75","Windows","0","3000","4","40","20","5","5","3","2","4","Si"
"2021/10/13 6:22:09 PM CDT","Mujer","19","Tengo pareja","No","No","02440","Derecho Escolarizado","1152","4","Si","Sí","Otro","9.3","30 ","100","15000","Mi casa","2","0","1","3","5","50.11","MAC OS X","1","15000","4","180","4","4","5","4","3","4","Si"
"2021/10/13 6:22:17 PM CDT","Mujer","19","Soltero","No","No","54030","Derecho Escolarizado","1152","3","Si","No","Otro","8.9","50","240","30000","Mi casa","1","0","0","1","3","9.04","Windows","0","15000","4","180","3","4","4","3","3","3","Si"
"2021/10/13 6:22:30 PM CDT","Hombre","20","Soltero","No","No","07580","Derecho Escolarizado","1152","3","Si","Sí","CCH","7.1","90","850","15000","Mi casa","3","0","0","1","4","26.21","Windows","0","9000","3","120","6","5","5","5","3","2","Si"
"2021/10/13 6:22:32 PM CDT","Hombre","18","Soltero","No","No","57920","Derecho Escolarizado","1152","1","Si","No","Prepa UNAM","7.8","140","400","16000","Mi casa","5","2","0","2","3","14.3","Windows","0","0","3","180","10","4","5","4","2","3","Si"
"2021/10/13 6:22:33 PM CDT","Mujer","18","Soltero","No","No","53690","Derecho Escolarizado","1152","3","Si","Sí","Otro","9.0","60","200","5500","Mi casa","5","1","0","1","4","19.02","Windows","2","16000","5","120","3","5","5","5","2","3","Si"
"2021/10/13 6:22:43 PM CDT","Mujer","22","Soltero","No","No","55796","Derecho Escolarizado","1152","1","Si","Sí","Otro","7.4","120 ","500","6000","Mi casa","3","1","0","1","2","14.29","Windows","1","5000","2","180","5","5","3","3","1","1","Si"
"2021/10/13 6:22:46 PM CDT","Mujer","20","Tengo pareja","Si","No","52060","Derecho Escolarizado","1152","1","Si","Sí","CCH","7.2","150 ","750.00","5000","Mi casa","5","3","0","1","3","1.17","Windows","2","22000","4","180","0","5","5","5","3","3","Si"
"2021/10/13 6:23:00 PM CDT","Mujer","18","Tengo pareja","No","No","54434","Derecho Escolarizado","1152","5","Si","Sí","Otro","8.4","120","44","10000","Mi casa","7","2","1","4","3","9.63","Windows","0","14000","4","180","10","5","5","5","1","1","Si"
"2021/10/13 6:23:05 PM CDT","Mujer","19","Tengo pareja","No","No","14400","Derecho Escolarizado","1152","3","Si","No","Prepa UNAM","8.6","150","57","20000","Mi casa","2","0","2","2","3","28.15","Windows","0","0","3","180","5","2","3","2","2","4","No"
"2021/10/13 6:23:20 PM CDT","Mujer","18","Soltero","No","No","54945","Derecho Escolarizado","1152","3","Si","Sí","CCH","8.0","40 ","50","37000","Mi casa","3","1","1","4","5","28.14","Windows","0","0","4","50","10","5","5","4","3","4","Si"
"2021/10/13 6:23:52 PM CDT","Hombre","20","Soltero","Si","No","54110","Derecho Escolarizado","1152","3","No","Sí","CCH","7.1","90","65","7000","Mi casa","6","3","2","1","4","280","Windows","4","6000","2","120","10","2","2","3","1","3","No"
"2021/10/13 6:24:04 PM CDT","Mujer","22","Soltero","No","Si","01640","Derecho Escolarizado","1152","3","Si","Sí","Prepa UNAM","8.5","110","250","6500","Mi casa","4","0","0","1","3","3.51","Windows","2","6000","4","180","4","3","4","3","4","3","No"
"2021/10/13 6:24:21 PM CDT","Hombre","18","Soltero","Si","No","53426","Derecho Escolarizado","1152","3","Si","Sí","CCH","8.6","60","230","3000","Mi casa","4","2","0","0","4","20.35","Windows","4","6000","5","5","3","2","3","1","3","4","No"
"2021/10/13 6:24:27 PM CDT","Hombre","18","Soltero","Si","No","52928","Derecho Escolarizado","1152","3","Si","Sí","CCH","8.00","70","175 ","6000","Mi casa","3","1","0","1","5","3.18","Windows","1","5000","4","60","10","4","3","3","1","4","Si"
"2021/10/13 6:24:56 PM CDT","Mujer","19","Tengo pareja","No","No","10900","Derecho Escolarizado","1152","1","Si","No","CCH","8.45","120","30","3500","Casa de un familiar o amigo","3","0","0","1","3","80.65","Windows","0","15000","4","120","5","5","5","3","1","5","No"
"2021/10/13 6:24:57 PM CDT","Mujer","19","Soltero","No","No","54693","Derecho Escolarizado","1152","3","No","Sí","Otro","9.1","120 ","200","4000","Mi casa","1","0","0","1","3","15.61","Windows","0","200","5","360","6","2","2","3","3","4","No"
"2021/10/13 6:25:47 PM CDT","Hombre","20","Tengo pareja","Si","No","56625","Derecho Escolarizado","1152","3","Si","Sí","CCH","8","180","450","12000","Mi casa","3","2","0","2","3","1.33","Windows","2","0","3","180","3","4","5","5","1","3","Si"
"2021/10/13 6:26:40 PM CDT","Hombre","18","Soltero","No","No","04700","Derecho Escolarizado","1152","4","Si","No","Prepa UNAM","8.02","120","2600","96000","Mi casa","2","0","0","3","5","124 ","Windows","0","0","5","30","3","4","5","4","1","5","Si"
"2021/10/13 6:29:52 PM CDT","Hombre","18","Tengo pareja","Si","No","54942","Derecho Escolarizado","1152","2","Si","Sí","CCH","7.98","30","800","36000","Mi casa","3","3","0","4","4","25.5","Windows","2","30000","4","30","15","5","5","3","1","3","Si"
"2021/10/13 6:33:52 PM CDT","Mujer","18","Soltero","No","No","08100","Derecho Escolarizado","1152","5","Si","No","Prepa UNAM","7.5","160","750","10000","Mi casa","3","2","0","2","2","6.86","Windows","1","20000","3","120","4","5","5","5","2","5","Si"
"2021/10/13 6:36:42 PM CDT","Mujer","22","Soltero","Si","No","54957","Derecho Escolarizado","1152","3","Si","Sí","Otro","8.2","90"," 200","12000","Mi casa","5","3","0","2","4","2.94","Windows","2","2000","5","60","10 ","5","5","5","1","1","Si"
"2021/10/18 11:22:12 AM CDT","Mujer","20","Tengo pareja","Si","No","02750","Derecho Escolarizado","1108","1","Si","Sí","CCH","7.35","60","300","4500","Café Internet","2","1","0","0","3","47.44","Windows","1","0","3","60","10","5","5","3","1","3","Si"
"2021/10/18 11:22:35 AM CDT","Hombre","17","Soltero","Si","No","56263","Derecho Escolarizado","1108","5","Si","Sí","CCH","7.6","120","750","8000","Mi casa","4","2","0","1","5","22.32","Windows","2","6000","4","120","10","5","5","5","3","3","Si"
"2021/10/18 11:22:58 AM CDT","Mujer","19","Soltero","No","No","54955","Derecho Escolarizado","1108","2","Si","Sí","CCH","8.97","70","400","6500","Mi casa","3","0","0","2","3","27.57","Windows","0","500","3","60","15","5","5","5","1","4","Si"
"2021/10/18 11:23:03 AM CDT","Hombre","23","Soltero","No","No","02430","Derecho Escolarizado","1108","5","No","No","CCH","7.4","60","300","16000","Mi casa","3","2","0","1","3","39","Windows","1","10000","5","180","3 ","5","5","5","3","3","Si"
"2021/10/18 11:23:17 AM CDT","Hombre","18","Soltero","No","No","06700","Derecho Escolarizado","1108","3","Si","No","Prepa UNAM","8.1","90","50","0","Mi casa","5","2","0","2","5","120","Windows","1","0","3","0","5","3","3","3","1","3","No"
"2021/10/18 11:23:20 AM CDT","Hombre","20","Tengo pareja","No","No","10610","Derecho Escolarizado","1108","1","No","No","CCH","7.14","120","300","15000","Mi casa","3","1","1","2","3","44.17","Windows","0","2000","4","4","6","3","3","2","3","3","Si"
"2021/10/18 11:23:29 AM CDT","Hombre","18","Soltero","No","No","04320","Derecho Escolarizado","1108","4","Si","No","Prepa UNAM","9.08","90 ","15","10000","Mi casa","3","1","0","2","3","31.09","Windows","1","15000","2","60","5","3","5","3","1","1","Si"
"2021/10/18 11:23:37 AM CDT","Hombre","21","Soltero","Si","No","01130","Derecho Escolarizado","1108","5","Si","Sí","Prepa UNAM","8","60","300","4000","Mi casa","3","0","0","1","3","20","Windows","0","20000","5","200","2","1","3","3","1","5","No"
"2021/10/18 11:23:52 AM CDT","Hombre","19","Soltero","No","No","55270","Derecho Escolarizado","1108","4","Si","No","CCH","7.8","90 ","250","6000","Mi casa","3","1","0","2","5","125","Windows","0","0","4","60","3","3","4","2","3","4","No"
"2021/10/18 11:24:03 AM CDT","Hombre","18","Soltero","No","No","54435","Derecho Escolarizado","1108","1","Si","Sí","CCH","9.3","40","300","5000","Mi casa","5","2","0","1","3","23","Windows","1","15000","1","60","10","5","5","5","2","1","Si"
"2021/10/18 11:24:05 AM CDT","Hombre","21","Soltero","Si","No","14200","Derecho Escolarizado","1108","1","No","No","Prepa UNAM","8.5","120","400","7000","Casa de un familiar o amigo","2","1","0","0","1","5.3","Windows","2","3000","3","5","2","3","2","3","1","3","No"
"2021/10/18 11:24:10 AM CDT","Mujer","20","Soltero","No","No","54600","Derecho Escolarizado","1108","2","Si","Sí","CCH","9.0","120","80","12000","Mi casa","4","2","0","2","4","29.43","Windows","1","4500","3","60","10","3","3","4","3","4","No"
"2021/10/18 11:24:16 AM CDT","Mujer","19","Soltero","No","No","53426","Derecho Escolarizado","1108","2","Si","Sí","Otro","8","30","100","10000","Mi casa","8","2","0","3","3","20","Windows","0","3000","4","120","2","5","5","5","2","4","Si"
"2021/10/18 11:24:50 AM CDT","Mujer","21","Soltero","No","No","09700","Derecho Escolarizado","1108","5","Si","No","CCH","7.91","150","370","2000","Mi casa","1","0","0","1","3","20.99","Windows","0","12000","4","120","10","2","2","5","1","3","No"
"2021/10/18 11:24:50 AM CDT","Mujer","23","Soltero","No","No","02020","Derecho Escolarizado","1108","1","No","Sí","CCH","7.27","90","50","3000","Mi casa","3","0","0","1","5","30.26","Windows","0","30000","4","180","14","3","3","4","1","3","Si"
"2021/10/18 11:24:56 AM CDT","Hombre","23","Tengo pareja","No","No","42994","Derecho Escolarizado","1108","5","Si","Sí","CCH","7.76","150","90","4100","Mi casa","1","0","0","1","4","6.64","Windows","0","3000","4","120","2","1","1","3","3","4","No"
"2021/10/18 11:24:59 AM CDT","Mujer","18","Tengo pareja","No","No","54743","Derecho Escolarizado","1108","4","Si","Sí","CCH","9.1","90 ","220","5000","Mi casa","4","2","0","1","1","22.72","Windows","3","500","3","120","7","5","5","5","1","3","Si"
